,open,high,low,close,adjclose,volume,ticker
2018-06-19,49.70000076293945,50.060001373291016,49.58000183105469,49.959999084472656,48.4600944519043,16600,XLC
2018-06-20,50.45000076293945,50.888999938964844,50.45000076293945,50.58000183105469,49.061485290527344,190000,XLC
2018-06-21,50.77000045776367,50.849998474121094,50.20000076293945,50.27000045776367,48.76078796386719,428700,XLC
2018-06-22,50.59000015258789,50.61000061035156,50.189998626708984,50.4900016784668,48.974185943603516,181500,XLC
2018-06-25,50.22999954223633,50.22999954223633,49.01499938964844,49.45000076293945,47.96540832519531,2509600,XLC
2018-06-26,49.720001220703125,49.779998779296875,49.349998474121094,49.53200149536133,48.04494857788086,104000,XLC
2018-06-27,49.81999969482422,50.0,49.099998474121094,49.099998474121094,47.625919342041016,144900,XLC
2018-06-28,49.099998474121094,49.790000915527344,48.970001220703125,49.59000015258789,48.1012077331543,336500,XLC
2018-06-29,49.79999923706055,49.84000015258789,49.41999816894531,49.529998779296875,48.043006896972656,152300,XLC
2018-07-02,49.11000061035156,49.84000015258789,48.939998626708984,49.84000015258789,48.34370040893555,321300,XLC
2018-07-03,50.0,50.0,49.18899917602539,49.22999954223633,47.75200653076172,97500,XLC
2018-07-05,49.59000015258789,50.0,49.33000183105469,49.97999954223633,48.47949981689453,324900,XLC
2018-07-06,50.13999938964844,50.816001892089844,49.93000030517578,50.77000045776367,49.24578094482422,199800,XLC
2018-07-09,51.20000076293945,51.20000076293945,50.650001525878906,51.060001373291016,49.52706527709961,118100,XLC
2018-07-10,51.209999084472656,51.209999084472656,50.869998931884766,51.03900146484375,49.50670623779297,1153200,XLC
2018-07-11,50.70000076293945,51.22999954223633,50.650001525878906,50.970001220703125,49.43977355957031,227500,XLC
2018-07-12,51.29999923706055,51.77000045776367,51.13999938964844,51.77000045776367,50.215755462646484,361400,XLC
2018-07-13,51.779998779296875,51.79999923706055,51.44900131225586,51.689998626708984,50.13815689086914,80100,XLC
